L0,L1,L2,L3,L4,L5,value,rest,fd
3925,3963,3973,31050,31081,,8579.21724280187,0,8579.21724280187
3925,3963,3973,31050,31085,,4355.08922799065,0,4355.08922799065
3925,3963,3973,31050,31110,,4088.76875204112,0,4088.76875204112
3925,3963,3973,31050,31131,,8075.38994962932,0,8075.38994962932
3925,3963,3973,31050,31132,,2838.876804684,0,2838.876804684
3925,3963,3973,31050,31133,,4179.92541015883,0,4179.92541015883
3925,3963,3973,31050,31135,,102694.363507116,0,102694.363507116
3925,3963,3973,31050,31158,,2826.98509699535,0,2826.98509699535
3925,3963,3973,31050,31450,,2667.47269693465,0,2667.47269693465
3925,3963,3973,31050,31850,,3451.83307829077,0,3451.83307829077
3925,3963,3973,31050,33935,,2846.37268108093,0,2846.37268108093
3925,3963,3973,31050,34791,,25152.1741174796,0,25152.1741174796
3925,3963,3973,31050,34934,,6037.48825105093,0,6037.48825105093
3925,3963,3973,31050,34953,,7545.94124522176,0,7545.94124522176
3925,3963,3973,31050,34954,,2484.49010634717,0,2484.49010634717
3925,3963,3973,31050,0,,68457.7371978662,68457.7371978662,68457.7371978662
3925,3963,3973,31059,31059,,5807.72213134738,0,5807.72213134738
3925,3963,3973,31059,31081,,3069.00447486549,0,3069.00447486549
3925,3963,3973,31059,31110,,46199.9279223526,0,46199.9279223526
3925,3963,3973,31059,0,,6789.43356909681,6789.43356909681,6789.43356909681
3925,3963,3973,31063,31059,,2812.63590355344,0,2812.63590355344
3925,3963,3973,31063,31063,,2306.39997903474,0,2306.39997903474
3925,3963,3973,31063,31068,,3650.96452095058,0,3650.96452095058
3925,3963,3973,31063,31110,,11177.4313657756,0,11177.4313657756
3925,3963,3973,31063,0,,7414.39209915727,7414.39209915727,7414.39209915727
3925,3963,3973,31077,31077,,4333.76393615119,0,4333.76393615119
3925,3963,3973,31077,31078,,3729.88867218484,0,3729.88867218484
3925,3963,3973,31077,31080,,2760.86821078922,0,2760.86821078922
3925,3963,3973,31077,31110,,3332.88636093202,0,3332.88636093202
3925,3963,3973,31077,0,,17869.6990864599,17869.6990864599,17869.6990864599
3925,3963,3973,31078,31064,,1899.9121826909,0,1899.9121826909
3925,3963,3973,31078,31078,,17127.7764439226,0,17127.7764439226
3925,3963,3973,31078,31080,,2967.00512506898,0,2967.00512506898
3925,3963,3973,31078,31083,,3126.10214266654,0,3126.10214266654
3925,3963,3973,31078,31084,,2552.9884552624,0,2552.9884552624
3925,3963,3973,31078,31110,,2779.84296358647,0,2779.84296358647
3925,3963,3973,31078,34791,,29377.7099031293,0,29377.7099031293
3925,3963,3973,31078,0,,26376.9018278816,26376.9018278816,26376.9018278816
3925,3963,3973,31079,31079,,11098.2466028812,0,11098.2466028812
3925,3963,3973,31079,33850,,2793.74702560475,0,2793.74702560475
3925,3963,3973,31079,34791,,3848.87761693497,0,3848.87761693497
3925,3963,3973,31079,34934,,2953.48880508967,0,2953.48880508967
3925,3963,3973,31079,0,,12504.6230787094,12504.6230787094,12504.6230787094
3925,3963,3973,31080,31078,,5342.16158614898,0,5342.16158614898
3925,3963,3973,31080,31080,,10725.9062377172,0,10725.9062377172
3925,3963,3973,31080,31083,,2649.67746505873,0,2649.67746505873
3925,3963,3973,31080,31110,,6390.11182354855,0,6390.11182354855
3925,3963,3973,31080,34791,,25246.5555187603,0,25246.5555187603
3925,3963,3973,31080,0,,24175.7357789603,24175.7357789603,24175.7357789603
3925,3963,3973,31081,31079,,4286.79996091264,0,4286.79996091264
3925,3963,3973,31081,31080,,2366.19744825574,0,2366.19744825574
3925,3963,3973,31081,31081,,17591.9320199077,0,17591.9320199077
3925,3963,3973,31081,33850,,2780.63525327127,0,2780.63525327127
3925,3963,3973,31081,33879,,3058.40850079417,0,3058.40850079417
3925,3963,3973,31081,34791,,5313.96298892863,0,5313.96298892863
3925,3963,3973,31081,34934,,4540.68609118247,0,4540.68609118247
3925,3963,3973,31081,34953,,13811.6000044217,0,13811.6000044217
3925,3963,3973,31081,0,,32581.3674614514,32581.3674614514,32581.3674614514
3925,3963,3973,31082,0,,4604.90258013162,4604.90258013162,4604.90258013162
3925,3963,3973,31083,31083,,9037.15806121331,0,9037.15806121331
3925,3963,3973,31083,34791,,20669.9319191727,0,20669.9319191727
3925,3963,3973,31083,0,,5895.35989984374,5895.35989984374,5895.35989984374
3925,3963,3973,31084,31084,,14103.5797084316,0,14103.5797084316
3925,3963,3973,31084,34791,,13753.2930951145,0,13753.2930951145
3925,3963,3973,31084,0,,10049.0751443882,10049.0751443882,10049.0751443882
3925,3963,3973,31085,31064,,3541.00371274969,0,3541.00371274969
3925,3963,3973,31085,31078,,2068.02738254753,0,2068.02738254753
3925,3963,3973,31085,31085,,10084.3419197392,0,10084.3419197392
3925,3963,3973,31085,34791,,11264.8444888922,0,11264.8444888922
3925,3963,3973,31085,34934,,2872.89520469458,0,2872.89520469458
3925,3963,3973,31085,0,,19304.5628921701,19304.5628921701,19304.5628921701
3925,3963,3973,31088,31101,,2585.23892216728,0,2585.23892216728
3925,3963,3973,31088,0,,11549.004758651,11549.004758651,11549.004758651
3925,3963,3973,31091,0,,2410.70347867289,2410.70347867289,2410.70347867289
3925,3963,3986,3997,4015,,170063.09399782,0,170063.09399782
3925,3963,3986,3997,4020,,5306.62574577335,0,5306.62574577335
3925,3963,3986,3997,4021,,10864.2421789253,0,10864.2421789253
3925,3963,3986,3997,4022,,63262.344065928,0,63262.344065928
3925,3963,3986,3997,0,,429.971880893246,429.971880893246,429.971880893246
3925,3963,3986,3998,4015,,8882.71407650291,0,8882.71407650291
3925,3963,3986,3998,4022,,4151.32739663454,0,4151.32739663454
3925,3963,3986,3998,0,,861.000586546914,861.000586546914,861.000586546914
3925,3963,3986,3999,4016,,2043.7454208823,0,2043.7454208823
3925,3963,3986,3999,0,,444.387189298929,444.387189298929,444.387189298929
3925,3963,3986,4000,4016,,2544.19299858637,0,2544.19299858637
3925,3963,3986,4000,0,,408.769962626916,408.769962626916,408.769962626916
3925,3963,3986,4001,4017,,502359.545930651,0,502359.545930651
3925,3963,3986,4001,4020,,15502.8802818641,0,15502.8802818641
3925,3963,3986,4001,4021,,31739.0096686593,0,31739.0096686593
3925,3963,3986,4001,0,,2207.57416661374,2207.57416661374,2207.57416661374
3925,3963,3986,4002,4013,,48442.4045880313,0,48442.4045880313
3925,3963,3986,4002,4018,,60028.3273691505,0,60028.3273691505
3925,3963,3986,4002,4021,,3870.43967453949,0,3870.43967453949
3925,3963,3986,4002,0,,2064.21065932863,2064.21065932863,2064.21065932863
3925,3963,3986,4003,4019,,19097.1411230586,0,19097.1411230586
3925,3963,3986,4003,0,,1717.31605345454,1717.31605345454,1717.31605345454
